decision_rate_h,mean_service_s,deadline_s,Q,empirical_status
40,24.858447488584474,90.0,0.9272335027724095,approximate cadence implied by 10-15 decisions / 15-20 min
40,25.0958904109589,90.0,0.9246976955820642,approximate cadence implied by 10-15 decisions / 15-20 min
40,25.333333333333332,90.0,0.9221235419383986,approximate cadence implied by 10-15 decisions / 15-20 min
40,25.570776255707763,90.0,0.9195116525446652,approximate cadence implied by 10-15 decisions / 15-20 min
40,25.80821917808219,90.0,0.9168626439212982,approximate cadence implied by 10-15 decisions / 15-20 min
40,26.04566210045662,90.0,0.9141771375380333,approximate cadence implied by 10-15 decisions / 15-20 min
40,26.283105022831048,90.0,0.9114557589884174,approximate cadence implied by 10-15 decisions / 15-20 min
40,26.52054794520548,90.0,0.9086991372055456,approximate cadence implied by 10-15 decisions / 15-20 min
40,26.757990867579906,90.0,0.9059079037178268,approximate cadence implied by 10-15 decisions / 15-20 min
40,26.995433789954337,90.0,0.9030826919435517,approximate cadence implied by 10-15 decisions / 15-20 min
40,27.232876712328768,90.0,0.9002241365230315,approximate cadence implied by 10-15 decisions / 15-20 min
40,27.470319634703195,90.0,0.8973328726870553,approximate cadence implied by 10-15 decisions / 15-20 min
40,27.707762557077626,90.0,0.8944095356604215,approximate cadence implied by 10-15 decisions / 15-20 min
40,27.945205479452053,90.0,0.8914547600992961,approximate cadence implied by 10-15 decisions / 15-20 min
40,28.182648401826484,90.0,0.8884691795611608,approximate cadence implied by 10-15 decisions / 15-20 min
40,28.42009132420091,90.0,0.8854534260061216,approximate cadence implied by 10-15 decisions / 15-20 min
40,28.65753424657534,90.0,0.8824081293283745,approximate cadence implied by 10-15 decisions / 15-20 min
40,28.894977168949772,90.0,0.8793339169166284,approximate cadence implied by 10-15 decisions / 15-20 min
40,29.1324200913242,90.0,0.8762314132423193,approximate cadence implied by 10-15 decisions / 15-20 min
40,29.36986301369863,90.0,0.8731012394744683,approximate cadence implied by 10-15 decisions / 15-20 min
40,29.607305936073057,90.0,0.8699440131200585,approximate cadence implied by 10-15 decisions / 15-20 min
40,29.84474885844749,90.0,0.8667603476888389,approximate cadence implied by 10-15 decisions / 15-20 min
40,30.082191780821915,90.0,0.863550852381485,approximate cadence implied by 10-15 decisions / 15-20 min
40,30.319634703196346,90.0,0.8603161318000804,approximate cadence implied by 10-15 decisions / 15-20 min
40,30.557077625570773,90.0,0.8570567856799081,approximate cadence implied by 10-15 decisions / 15-20 min
40,30.794520547945204,90.0,0.8537734086415745,approximate cadence implied by 10-15 decisions / 15-20 min
40,31.031963470319635,90.0,0.8504665899625183,approximate cadence implied by 10-15 decisions / 15-20 min
40,31.269406392694062,90.0,0.847136913366985,approximate cadence implied by 10-15 decisions / 15-20 min
40,31.506849315068493,90.0,0.8437849568335815,approximate cadence implied by 10-15 decisions / 15-20 min
40,31.74429223744292,90.0,0.8404112924195549,approximate cadence implied by 10-15 decisions / 15-20 min
40,31.98173515981735,90.0,0.8370164861009686,approximate cadence implied by 10-15 decisions / 15-20 min
40,32.219178082191775,90.0,0.8336010976279795,approximate cadence implied by 10-15 decisions / 15-20 min
40,32.45662100456621,90.0,0.830165680394449,approximate cadence implied by 10-15 decisions / 15-20 min
40,32.694063926940636,90.0,0.8267107813211555,approximate cadence implied by 10-15 decisions / 15-20 min
40,32.93150684931507,90.0,0.8232369407518904,approximate cadence implied by 10-15 decisions / 15-20 min
40,33.1689497716895,90.0,0.819744692361766,approximate cadence implied by 10-15 decisions / 15-20 min
40,33.406392694063925,90.0,0.816234563077076,approximate cadence implied by 10-15 decisions / 15-20 min
40,33.64383561643835,90.0,0.8127070730060834,approximate cadence implied by 10-15 decisions / 15-20 min
40,33.88127853881278,90.0,0.8091627353801354,approximate cadence implied by 10-15 decisions / 15-20 min
40,34.118721461187214,90.0,0.8056020565045298,approximate cadence implied by 10-15 decisions / 15-20 min
40,34.35616438356164,90.0,0.8020255357185804,approximate cadence implied by 10-15 decisions / 15-20 min
40,34.593607305936075,90.0,0.7984336653643556,approximate cadence implied by 10-15 decisions / 15-20 min
40,34.8310502283105,90.0,0.7948269307635865,approximate cadence implied by 10-15 decisions / 15-20 min
40,35.06849315068493,90.0,0.7912058102022604,approximate cadence implied by 10-15 decisions / 15-20 min
40,35.30593607305936,90.0,0.7875707749224434,approximate cadence implied by 10-15 decisions / 15-20 min
40,35.543378995433784,90.0,0.7839222891208875,approximate cadence implied by 10-15 decisions / 15-20 min
40,35.78082191780822,90.0,0.7802608099540095,approximate cadence implied by 10-15 decisions / 15-20 min
40,36.018264840182646,90.0,0.7765867875488361,approximate cadence implied by 10-15 decisions / 15-20 min
40,36.25570776255708,90.0,0.7729006650195384,approximate cadence implied by 10-15 decisions / 15-20 min
40,36.49315068493151,90.0,0.7692028784891898,approximate cadence implied by 10-15 decisions / 15-20 min
40,36.730593607305934,90.0,0.7654938571164036,approximate cadence implied by 10-15 decisions / 15-20 min
40,36.96803652968036,90.0,0.7617740231265219,approximate cadence implied by 10-15 decisions / 15-20 min
40,37.20547945205479,90.0,0.7580437918470393,approximate cadence implied by 10-15 decisions / 15-20 min
40,37.44292237442922,90.0,0.7543035717469686,approximate cadence implied by 10-15 decisions / 15-20 min
40,37.68036529680365,90.0,0.750553764479861,approximate cadence implied by 10-15 decisions / 15-20 min
40,37.917808219178085,90.0,0.7467947649302165,approximate cadence implied by 10-15 decisions / 15-20 min
40,38.15525114155251,90.0,0.7430269612630251,approximate cadence implied by 10-15 decisions / 15-20 min
40,38.39269406392694,90.0,0.7392507349762002,approximate cadence implied by 10-15 decisions / 15-20 min
40,38.630136986301366,90.0,0.7354664609556709,approximate cadence implied by 10-15 decisions / 15-20 min
40,38.86757990867579,90.0,0.7316745075329212,approximate cadence implied by 10-15 decisions / 15-20 min
40,39.10502283105023,90.0,0.7278752365447609,approximate cadence implied by 10-15 decisions / 15-20 min
40,39.342465753424655,90.0,0.7240690033951424,approximate cadence implied by 10-15 decisions / 15-20 min
40,39.57990867579909,90.0,0.7202561571188292,approximate cadence implied by 10-15 decisions / 15-20 min
40,39.817351598173516,90.0,0.7164370404467493,approximate cadence implied by 10-15 decisions / 15-20 min
40,40.054794520547944,90.0,0.7126119898728599,approximate cadence implied by 10-15 decisions / 15-20 min
40,40.29223744292237,90.0,0.7087813357223736,approximate cadence implied by 10-15 decisions / 15-20 min
40,40.529680365296805,90.0,0.7049454022211934,approximate cadence implied by 10-15 decisions / 15-20 min
40,40.76712328767123,90.0,0.7011045075664188,approximate cadence implied by 10-15 decisions / 15-20 min
40,41.00456621004566,90.0,0.697258963997792,approximate cadence implied by 10-15 decisions / 15-20 min
40,41.24200913242009,90.0,0.6934090778699571,approximate cadence implied by 10-15 decisions / 15-20 min
40,41.47945205479452,90.0,0.6895551497254178,approximate cadence implied by 10-15 decisions / 15-20 min
40,41.71689497716895,90.0,0.6856974743680825,approximate cadence implied by 10-15 decisions / 15-20 min
40,41.954337899543376,90.0,0.6818363409372918,approximate cadence implied by 10-15 decisions / 15-20 min
40,42.1917808219178,90.0,0.6779720329822332,approximate cadence implied by 10-15 decisions / 15-20 min
40,42.42922374429224,90.0,0.6741048285366468,approximate cadence implied by 10-15 decisions / 15-20 min
40,42.666666666666664,90.0,0.6702350001937424,approximate cadence implied by 10-15 decisions / 15-20 min
40,42.90410958904109,90.0,0.6663628151812405,approximate cadence implied by 10-15 decisions / 15-20 min
40,43.141552511415526,90.0,0.662488535436465,approximate cadence implied by 10-15 decisions / 15-20 min
40,43.37899543378995,90.0,0.6586124176814168,approximate cadence implied by 10-15 decisions / 15-20 min
40,43.61643835616438,90.0,0.65473471349776,approximate cadence implied by 10-15 decisions / 15-20 min
40,43.85388127853881,90.0,0.6508556694016592,approximate cadence implied by 10-15 decisions / 15-20 min
40,44.09132420091324,90.0,0.6469755269184121,approximate cadence implied by 10-15 decisions / 15-20 min
40,44.32876712328767,90.0,0.6430945226568193,approximate cadence implied by 10-15 decisions / 15-20 min
40,44.566210045662096,90.0,0.6392128883832449,approximate cadence implied by 10-15 decisions / 15-20 min
40,44.80365296803653,90.0,0.6353308510953187,approximate cadence implied by 10-15 decisions / 15-20 min
40,45.04109589041096,90.0,0.6314486330952372,approximate cadence implied by 10-15 decisions / 15-20 min
40,45.278538812785385,90.0,0.6275664520626234,approximate cadence implied by 10-15 decisions / 15-20 min
40,45.51598173515981,90.0,0.6236845211269073,approximate cadence implied by 10-15 decisions / 15-20 min
40,45.75342465753425,90.0,0.6198030489391946,approximate cadence implied by 10-15 decisions / 15-20 min
40,45.990867579908674,90.0,0.6159222397435885,approximate cadence implied by 10-15 decisions / 15-20 min
40,46.2283105022831,90.0,0.6120422934479389,approximate cadence implied by 10-15 decisions / 15-20 min
40,46.465753424657535,90.0,0.6081634056939894,approximate cadence implied by 10-15 decisions / 15-20 min
40,46.70319634703196,90.0,0.6042857679269007,approximate cadence implied by 10-15 decisions / 15-20 min
40,46.94063926940639,90.0,0.6004095674641226,approximate cadence implied by 10-15 decisions / 15-20 min
40,47.17808219178082,90.0,0.5965349875636023,approximate cadence implied by 10-15 decisions / 15-20 min
40,47.41552511415525,90.0,0.5926622074913028,approximate cadence implied by 10-15 decisions / 15-20 min
40,47.65296803652968,90.0,0.58879140258802,approximate cadence implied by 10-15 decisions / 15-20 min
40,47.890410958904106,90.0,0.5849227443354791,approximate cadence implied by 10-15 decisions / 15-20 min
40,48.12785388127854,90.0,0.5810564004217045,approximate cadence implied by 10-15 decisions / 15-20 min
40,48.36529680365297,90.0,0.5771925348056417,approximate cadence implied by 10-15 decisions / 15-20 min
40,48.602739726027394,90.0,0.5733313077810289,approximate cadence implied by 10-15 decisions / 15-20 min
40,48.84018264840182,90.0,0.569472876039506,approximate cadence implied by 10-15 decisions / 15-20 min
40,49.077625570776256,90.0,0.5656173927329524,approximate cadence implied by 10-15 decisions / 15-20 min
40,49.31506849315068,90.0,0.5617650075350508,approximate cadence implied by 10-15 decisions / 15-20 min
40,49.55251141552511,90.0,0.5579158667020672,approximate cadence implied by 10-15 decisions / 15-20 min
40,49.789954337899545,90.0,0.5540701131328462,approximate cadence implied by 10-15 decisions / 15-20 min
40,50.02739726027397,90.0,0.550227886428017,approximate cadence implied by 10-15 decisions / 15-20 min
40,50.2648401826484,90.0,0.546389322948408,approximate cadence implied by 10-15 decisions / 15-20 min
40,50.502283105022826,90.0,0.5425545558726681,approximate cadence implied by 10-15 decisions / 15-20 min
40,50.73972602739726,90.0,0.538723715254094,approximate cadence implied by 10-15 decisions / 15-20 min
40,50.97716894977169,90.0,0.5348969280766664,approximate cadence implied by 10-15 decisions / 15-20 min
40,51.214611872146115,90.0,0.5310743183102893,approximate cadence implied by 10-15 decisions / 15-20 min
40,51.45205479452054,90.0,0.527256006965243,approximate cadence implied by 10-15 decisions / 15-20 min
40,51.68949771689498,90.0,0.5234421121458444,approximate cadence implied by 10-15 decisions / 15-20 min
40,51.926940639269404,90.0,0.5196327491033229,approximate cadence implied by 10-15 decisions / 15-20 min
40,52.16438356164383,90.0,0.5158280302879128,approximate cadence implied by 10-15 decisions / 15-20 min
40,52.401826484018265,90.0,0.5120280654001657,approximate cadence implied by 10-15 decisions / 15-20 min
40,52.63926940639269,90.0,0.5082329614414897,approximate cadence implied by 10-15 decisions / 15-20 min
40,52.87671232876712,90.0,0.5044428227639157,approximate cadence implied by 10-15 decisions / 15-20 min
40,53.11415525114155,90.0,0.5006577511191008,approximate cadence implied by 10-15 decisions / 15-20 min
40,53.35159817351598,90.0,0.4968778457065697,approximate cadence implied by 10-15 decisions / 15-20 min
40,53.58904109589041,90.0,0.49310320322120316,approximate cadence implied by 10-15 decisions / 15-20 min
40,53.826484018264836,90.0,0.48933391789997766,approximate cadence implied by 10-15 decisions / 15-20 min
40,54.06392694063927,90.0,0.4855700815679641,approximate cadence implied by 10-15 decisions / 15-20 min
40,54.3013698630137,90.0,0.48181178368359046,approximate cadence implied by 10-15 decisions / 15-20 min
40,54.538812785388124,90.0,0.4780591113831768,approximate cadence implied by 10-15 decisions / 15-20 min
40,54.77625570776255,90.0,0.4743121495247485,approximate cadence implied by 10-15 decisions / 15-20 min
40,55.013698630136986,90.0,0.47057098073113623,approximate cadence implied by 10-15 decisions / 15-20 min
40,55.25114155251141,90.0,0.4668356854323692,approximate cadence implied by 10-15 decisions / 15-20 min
40,55.48858447488584,90.0,0.463106341907368,approximate cadence implied by 10-15 decisions / 15-20 min
40,55.726027397260275,90.0,0.4593830263249491,approximate cadence implied by 10-15 decisions / 15-20 min
40,55.9634703196347,90.0,0.4556658127841449,approximate cadence implied by 10-15 decisions / 15-20 min
40,56.20091324200913,90.0,0.45195477335384665,approximate cadence implied by 10-15 decisions / 15-20 min
40,56.438356164383556,90.0,0.44824997811178247,approximate cadence implied by 10-15 decisions / 15-20 min
40,56.67579908675799,90.0,0.44455149518283543,approximate cadence implied by 10-15 decisions / 15-20 min
40,56.91324200913242,90.0,0.44085939077671066,approximate cadence implied by 10-15 decisions / 15-20 min
40,57.150684931506845,90.0,0.4371737292249601,approximate cadence implied by 10-15 decisions / 15-20 min
40,57.38812785388127,90.0,0.4334945730173728,approximate cadence implied by 10-15 decisions / 15-20 min
40,57.62557077625571,90.0,0.42982198283773887,approximate cadence implied by 10-15 decisions / 15-20 min
40,57.863013698630134,90.0,0.42615601759899746,approximate cadence implied by 10-15 decisions / 15-20 min
40,58.10045662100456,90.0,0.42249673447777353,approximate cadence implied by 10-15 decisions / 15-20 min
40,58.337899543378995,90.0,0.41884418894831443,approximate cadence implied by 10-15 decisions / 15-20 min
40,58.57534246575342,90.0,0.4151984348158363,approximate cadence implied by 10-15 decisions / 15-20 min
40,58.81278538812785,90.0,0.411559524249283,approximate cadence implied by 10-15 decisions / 15-20 min
40,59.05022831050228,90.0,0.40792750781351156,approximate cadence implied by 10-15 decisions / 15-20 min
40,59.28767123287671,90.0,0.40430243450090997,approximate cadence implied by 10-15 decisions / 15-20 min
40,59.52511415525114,90.0,0.4006843517624572,approximate cadence implied by 10-15 decisions / 15-20 min
40,59.762557077625566,90.0,0.39707330553822917,approximate cadence implied by 10-15 decisions / 15-20 min
40,60.0,90.0,0.39346934028736663,approximate cadence implied by 10-15 decisions / 15-20 min
60,8.0,90.0,0.9999417053362691,approximate cadence implied by 10-15 decisions / 15-20 min
60,8.237442922374429,90.0,0.9999193765187989,approximate cadence implied by 10-15 decisions / 15-20 min
60,8.474885844748858,90.0,0.9998905028535611,approximate cadence implied by 10-15 decisions / 15-20 min
60,8.712328767123287,90.0,0.9998537493575798,approximate cadence implied by 10-15 decisions / 15-20 min
60,8.949771689497716,90.0,0.9998076362503717,approximate cadence implied by 10-15 decisions / 15-20 min
60,9.187214611872147,90.0,0.9997505426661517,approximate cadence implied by 10-15 decisions / 15-20 min
60,9.424657534246576,90.0,0.9996807124992033,approximate cadence implied by 10-15 decisions / 15-20 min
60,9.662100456621005,90.0,0.9995962621599936,approximate cadence implied by 10-15 decisions / 15-20 min
60,9.899543378995434,90.0,0.9994951899879735,approximate cadence implied by 10-15 decisions / 15-20 min
60,10.136986301369863,90.0,0.9993753870489491,approximate cadence implied by 10-15 decisions / 15-20 min
60,10.374429223744292,90.0,0.9992346490386521,approximate cadence implied by 10-15 decisions / 15-20 min
60,10.61187214611872,90.0,0.9990706890176948,approximate cadence implied by 10-15 decisions / 15-20 min
60,10.849315068493151,90.0,0.998881150714452,approximate cadence implied by 10-15 decisions / 15-20 min
60,11.086757990867579,90.0,0.9986636221496636,approximate cadence implied by 10-15 decisions / 15-20 min
60,11.32420091324201,90.0,0.9984156493579568,approximate cadence implied by 10-15 decisions / 15-20 min
60,11.561643835616438,90.0,0.9981347500055227,approximate cadence implied by 10-15 decisions / 15-20 min
60,11.799086757990867,90.0,0.9978184267285709,approximate cadence implied by 10-15 decisions / 15-20 min
60,12.036529680365296,90.0,0.9974641800428884,approximate cadence implied by 10-15 decisions / 15-20 min
60,12.273972602739725,90.0,0.9970695207000015,approximate cadence implied by 10-15 decisions / 15-20 min
60,12.511415525114156,90.0,0.9966319813894995,approximate cadence implied by 10-15 decisions / 15-20 min
60,12.748858447488583,90.0,0.9961491277095319,approximate cadence implied by 10-15 decisions / 15-20 min
60,12.986301369863014,90.0,0.9956185683480938,approximate cadence implied by 10-15 decisions / 15-20 min
60,13.223744292237443,90.0,0.9950379644362599,approximate cadence implied by 10-15 decisions / 15-20 min
60,13.461187214611872,90.0,0.9944050380509581,approximate cadence implied by 10-15 decisions / 15-20 min
60,13.698630136986301,90.0,0.9937175798591988,approximate cadence implied by 10-15 decisions / 15-20 min
60,13.93607305936073,90.0,0.992973455907956,approximate cadence implied by 10-15 decisions / 15-20 min
60,14.173515981735159,90.0,0.992170613574231,approximate cadence implied by 10-15 decisions / 15-20 min
60,14.410958904109588,90.0,0.9913070866983665,approximate cadence implied by 10-15 decisions / 15-20 min
60,14.648401826484019,90.0,0.9903809999305688,approximate cadence implied by 10-15 decisions / 15-20 min
60,14.885844748858446,90.0,0.9893905723259726,approximate cadence implied by 10-15 decisions / 15-20 min
60,15.123287671232877,90.0,0.9883341202276721,approximate cadence implied by 10-15 decisions / 15-20 min
60,15.360730593607306,90.0,0.9872100594800205,approximate cadence implied by 10-15 decisions / 15-20 min
60,15.598173515981735,90.0,0.9860169070163987,approximate cadence implied by 10-15 decisions / 15-20 min
60,15.835616438356164,90.0,0.9847532818666686,approximate cadence implied by 10-15 decisions / 15-20 min
60,16.073059360730593,90.0,0.9834179056298069,approximate cadence implied by 10-15 decisions / 15-20 min
60,16.310502283105023,90.0,0.982009602456887,approximate cadence implied by 10-15 decisions / 15-20 min
60,16.54794520547945,90.0,0.9805272985887401,approximate cadence implied by 10-15 decisions / 15-20 min
60,16.78538812785388,90.0,0.9789700214913937,approximate cadence implied by 10-15 decisions / 15-20 min
60,17.022831050228312,90.0,0.9773368986308175,approximate cadence implied by 10-15 decisions / 15-20 min
60,17.26027397260274,90.0,0.9756271559267204,approximate cadence implied by 10-15 decisions / 15-20 min
60,17.497716894977167,90.0,0.9738401159231511,approximate cadence implied by 10-15 decisions / 15-20 min
60,17.735159817351597,90.0,0.9719751957115659,approximate cadence implied by 10-15 decisions / 15-20 min
60,17.972602739726028,90.0,0.9700319046398473,approximate cadence implied by 10-15 decisions / 15-20 min
60,18.210045662100455,90.0,0.9680098418385576,approximate cadence implied by 10-15 decisions / 15-20 min
60,18.447488584474886,90.0,0.9659086935934926,approximate cadence implied by 10-15 decisions / 15-20 min
60,18.684931506849317,90.0,0.963728230591435,approximate cadence implied by 10-15 decisions / 15-20 min
60,18.922374429223744,90.0,0.9614683050638562,approximate cadence implied by 10-15 decisions / 15-20 min
60,19.15981735159817,90.0,0.9591288478512587,approximate cadence implied by 10-15 decisions / 15-20 min
60,19.397260273972602,90.0,0.9567098654088573,approximate cadence implied by 10-15 decisions / 15-20 min
60,19.634703196347033,90.0,0.9542114367723888,approximate cadence implied by 10-15 decisions / 15-20 min
60,19.87214611872146,90.0,0.9516337105010422,approximate cadence implied by 10-15 decisions / 15-20 min
60,20.109589041095887,90.0,0.9489769016127803,approximate cadence implied by 10-15 decisions / 15-20 min
60,20.347031963470318,90.0,0.9462412885257272,approximate cadence implied by 10-15 decisions / 15-20 min
60,20.58447488584475,90.0,0.9434272100177796,approximate cadence implied by 10-15 decisions / 15-20 min
60,20.821917808219176,90.0,0.9405350622152061,approximate cadence implied by 10-15 decisions / 15-20 min
60,21.059360730593607,90.0,0.9375652956196827,approximate cadence implied by 10-15 decisions / 15-20 min
60,21.296803652968038,90.0,0.9345184121820194,approximate cadence implied by 10-15 decisions / 15-20 min
60,21.534246575342465,90.0,0.9313949624297033,approximate cadence implied by 10-15 decisions / 15-20 min
60,21.771689497716892,90.0,0.9281955426543753,approximate cadence implied by 10-15 decisions / 15-20 min
60,22.009132420091323,90.0,0.9249207921644078,approximate cadence implied by 10-15 decisions / 15-20 min
60,22.246575342465754,90.0,0.9215713906069035,approximate cadence implied by 10-15 decisions / 15-20 min
60,22.48401826484018,90.0,0.9181480553626507,approximate cadence implied by 10-15 decisions / 15-20 min
60,22.72146118721461,90.0,0.9146515390168672,approximate cadence implied by 10-15 decisions / 15-20 min
60,22.958904109589042,90.0,0.9110826269079293,approximate cadence implied by 10-15 decisions / 15-20 min
60,23.19634703196347,90.0,0.9074421347556938,approximate cadence implied by 10-15 decisions / 15-20 min
60,23.433789954337897,90.0,0.9037309063705296,approximate cadence implied by 10-15 decisions / 15-20 min
60,23.671232876712327,90.0,0.8999498114436852,approximate cadence implied by 10-15 decisions / 15-20 min
60,23.908675799086758,90.0,0.8960997434192337,approximate cadence implied by 10-15 decisions / 15-20 min
60,24.146118721461185,90.0,0.892181617447454,approximate cadence implied by 10-15 decisions / 15-20 min
60,24.383561643835616,90.0,0.8881963684191992,approximate cadence implied by 10-15 decisions / 15-20 min
60,24.621004566210043,90.0,0.8841449490805158,approximate cadence implied by 10-15 decisions / 15-20 min
60,24.858447488584474,90.0,0.8800283282265297,approximate cadence implied by 10-15 decisions / 15-20 min
60,25.0958904109589,90.0,0.8758474889734129,approximate cadence implied by 10-15 decisions / 15-20 min
60,25.333333333333332,90.0,0.8716034271070512,approximate cadence implied by 10-15 decisions / 15-20 min
60,25.570776255707763,90.0,0.8672971495068869,approximate cadence implied by 10-15 decisions / 15-20 min
60,25.80821917808219,90.0,0.8629296726432738,approximate cadence implied by 10-15 decisions / 15-20 min
60,26.04566210045662,90.0,0.8585020211465841,approximate cadence implied by 10-15 decisions / 15-20 min
60,26.283105022831048,90.0,0.8540152264462051,approximate cadence implied by 10-15 decisions / 15-20 min
60,26.52054794520548,90.0,0.8494703254775091,approximate cadence implied by 10-15 decisions / 15-20 min
60,26.757990867579906,90.0,0.8448683594548168,approximate cadence implied by 10-15 decisions / 15-20 min
60,26.995433789954337,90.0,0.840210372708337,approximate cadence implied by 10-15 decisions / 15-20 min
60,27.232876712328768,90.0,0.83549741158305,approximate cadence implied by 10-15 decisions / 15-20 min
60,27.470319634703195,90.0,0.8307305233974697,approximate cadence implied by 10-15 decisions / 15-20 min
60,27.707762557077626,90.0,0.8259107554602334,approximate cadence implied by 10-15 decisions / 15-20 min
60,27.945205479452053,90.0,0.8210391541424614,approximate cadence implied by 10-15 decisions / 15-20 min
60,28.182648401826484,90.0,0.816116764003849,approximate cadence implied by 10-15 decisions / 15-20 min
60,28.42009132420091,90.0,0.8111446269704665,approximate cadence implied by 10-15 decisions / 15-20 min
60,28.65753424657534,90.0,0.8061237815622726,approximate cadence implied by 10-15 decisions / 15-20 min
60,28.894977168949772,90.0,0.8010552621683763,approximate cadence implied by 10-15 decisions / 15-20 min
60,29.1324200913242,90.0,0.7959400983681179,approximate cadence implied by 10-15 decisions / 15-20 min
60,29.36986301369863,90.0,0.7907793142960741,approximate cadence implied by 10-15 decisions / 15-20 min
60,29.607305936073057,90.0,0.7855739280491436,approximate cadence implied by 10-15 decisions / 15-20 min
60,29.84474885844749,90.0,0.7803249511338989,approximate cadence implied by 10-15 decisions / 15-20 min
60,30.082191780821915,90.0,0.7750333879524526,approximate cadence implied by 10-15 decisions / 15-20 min
60,30.319634703196346,90.0,0.7697002353251192,approximate cadence implied by 10-15 decisions / 15-20 min
60,30.557077625570773,90.0,0.7643264820482174,approximate cadence implied by 10-15 decisions / 15-20 min
60,30.794520547945204,90.0,0.7589131084853884,approximate cadence implied by 10-15 decisions / 15-20 min
60,31.031963470319635,90.0,0.7534610861908801,approximate cadence implied by 10-15 decisions / 15-20 min
60,31.269406392694062,90.0,0.7479713775632717,approximate cadence implied by 10-15 decisions / 15-20 min
60,31.506849315068493,90.0,0.7424449355281869,approximate cadence implied by 10-15 decisions / 15-20 min
60,31.74429223744292,90.0,0.7368827032485773,approximate cadence implied by 10-15 decisions / 15-20 min
60,31.98173515981735,90.0,0.7312856138612169,approximate cadence implied by 10-15 decisions / 15-20 min
60,32.219178082191775,90.0,0.7256545902380958,approximate cadence implied by 10-15 decisions / 15-20 min
60,32.45662100456621,90.0,0.7199905447714443,approximate cadence implied by 10-15 decisions / 15-20 min
60,32.694063926940636,90.0,0.7142943791811831,approximate cadence implied by 10-15 decisions / 15-20 min
60,32.93150684931507,90.0,0.7085669843436146,approximate cadence implied by 10-15 decisions / 15-20 min
60,33.1689497716895,90.0,0.7028092401402484,approximate cadence implied by 10-15 decisions / 15-20 min
60,33.406392694063925,90.0,0.6970220153256724,approximate cadence implied by 10-15 decisions / 15-20 min
60,33.64383561643835,90.0,0.6912061674134433,approximate cadence implied by 10-15 decisions / 15-20 min
60,33.88127853881278,90.0,0.6853625425790002,approximate cadence implied by 10-15 decisions / 15-20 min
60,34.118721461187214,90.0,0.6794919755786564,approximate cadence implied by 10-15 decisions / 15-20 min
60,34.35616438356164,90.0,0.6735952896837605,approximate cadence implied by 10-15 decisions / 15-20 min
60,34.593607305936075,90.0,0.667673296629153,approximate cadence implied by 10-15 decisions / 15-20 min
60,34.8310502283105,90.0,0.6617267965750949,approximate cadence implied by 10-15 decisions / 15-20 min
60,35.06849315068493,90.0,0.6557565780818673,approximate cadence implied by 10-15 decisions / 15-20 min
60,35.30593607305936,90.0,0.6497634180962873,approximate cadence implied by 10-15 decisions / 15-20 min
60,35.543378995433784,90.0,0.6437480819494148,approximate cadence implied by 10-15 decisions / 15-20 min
60,35.78082191780822,90.0,0.6377113233647576,approximate cadence implied by 10-15 decisions / 15-20 min
60,36.018264840182646,90.0,0.6316538844763195,approximate cadence implied by 10-15 decisions / 15-20 min
60,36.25570776255708,90.0,0.6255764958558594,approximate cadence implied by 10-15 decisions / 15-20 min
60,36.49315068493151,90.0,0.619479876548765,approximate cadence implied by 10-15 decisions / 15-20 min
60,36.730593607305934,90.0,0.6133647341179711,approximate cadence implied by 10-15 decisions / 15-20 min
60,36.96803652968036,90.0,0.6072317646953799,approximate cadence implied by 10-15 decisions / 15-20 min
60,37.20547945205479,90.0,0.6010816530402658,approximate cadence implied by 10-15 decisions / 15-20 min
60,37.44292237442922,90.0,0.5949150726041792,approximate cadence implied by 10-15 decisions / 15-20 min
60,37.68036529680365,90.0,0.5887326856018731,approximate cadence implied by 10-15 decisions / 15-20 min
60,37.917808219178085,90.0,0.5825351430878221,approximate cadence implied by 10-15 decisions / 15-20 min
60,38.15525114155251,90.0,0.5763230850379019,approximate cadence implied by 10-15 decisions / 15-20 min
60,38.39269406392694,90.0,0.5700971404358364,approximate cadence implied by 10-15 decisions / 15-20 min
60,38.630136986301366,90.0,0.5638579273640318,approximate cadence implied by 10-15 decisions / 15-20 min
60,38.86757990867579,90.0,0.5576060530984401,approximate cadence implied by 10-15 decisions / 15-20 min
60,39.10502283105023,90.0,0.5513421142071064,approximate cadence implied by 10-15 decisions / 15-20 min
60,39.342465753424655,90.0,0.5450666966520863,approximate cadence implied by 10-15 decisions / 15-20 min
60,39.57990867579909,90.0,0.538780375894419,approximate cadence implied by 10-15 decisions / 15-20 min
60,39.817351598173516,90.0,0.5324837170018755,approximate cadence implied by 10-15 decisions / 15-20 min
60,40.054794520547944,90.0,0.5261772747592004,approximate cadence implied by 10-15 decisions / 15-20 min
60,40.29223744292237,90.0,0.5198615937805979,approximate cadence implied by 10-15 decisions / 15-20 min
60,40.529680365296805,90.0,0.5135372086242106,approximate cadence implied by 10-15 decisions / 15-20 min
60,40.76712328767123,90.0,0.5072046439083656,approximate cadence implied by 10-15 decisions / 15-20 min
60,41.00456621004566,90.0,0.5008644144293665,approximate cadence implied by 10-15 decisions / 15-20 min
60,41.24200913242009,90.0,0.49451702528063163,approximate cadence implied by 10-15 decisions / 15-20 min
60,41.47945205479452,90.0,0.48816297197297964,approximate cadence implied by 10-15 decisions / 15-20 min
